,date,closed_price_yesterday,open_price_today,highest_price_today,lowest_price_today,closed_price_today,trade_volume,trade_amount,day_slope
925,20081029,1353.688,1364.083,1377.571,1316.646,1316.982,17355827.0,15240706.715,0.989975821924157
926,20081030,1316.982,1326.181,1380.464,1305.541,1358.891,19075009.0,15932646.682,1.0115202492234623
927,20081031,1358.891,1348.504,1355.489,1320.925,1327.705,12135676.0,10055658.629,0.9933105127273683
928,20081103,1327.705,1312.787,1351.853,1308.249,1323.888,11280029.0,9671181.378,0.9892754216720414
929,20081104,1323.888,1317.959,1323.927,1290.808,1313.017,10581106.0,8609801.636,1.0004848415481087
930,20081105,1313.017,1324.385,1394.492,1324.385,1370.764,20604252.0,16253593.727,1.0330210576486232
931,20081106,1370.764,1332.73,1344.287,1324.49,1332.714,13226699.0,10299187.055,1.0268221212858322
932,20081107,1332.714,1304.852,1377.386,1301.036,1363.458,13777054.0,12052354.326,1.0122688055806406
933,20081110,1363.458,1398.222,1471.591,1398.222,1469.623,28851782.0,23522958.146,0.9047301701109816
934,20081111,1469.623,1460.635,1478.138,1441.283,1443.209,25282003.0,20004897.573,0.9301009744832431
935,20081112,1443.209,1424.959,1468.206,1422.323,1457.431,16250865.0,14315672.004,0.9223224099883205
936,20081113,1457.431,1434.854,1527.318,1421.356,1509.893,33485931.0,27755320.192,0.9324177621537415
937,20081114,1509.893,1524.927,1553.428,1504.509,1550.465,33610870.0,29044817.788,0.9364553600314265
938,20081117,1550.465,1541.339,1573.288,1529.887,1572.904,31569353.0,26934748.028,0.9517191958690985
939,20081118,1572.904,1564.702,1583.797,1452.17,1459.109,37264689.0,31027151.174,0.942462837133561
940,20081119,1459.109,1455.288,1549.475,1441.2,1543.77,32011408.0,26522096.555,1.0121702785793936
941,20081120,1543.77,1512.185,1545.81,1496.118,1511.797,28233137.0,23321193.55,1.0398330215454628
942,20081121,1511.797,1461.431,1541.523,1432.748,1501.093,30410418.0,25446134.127,1.0314733667138674
943,20081124,1501.093,1493.431,1499.209,1434.349,1435.641,17639405.0,14306662.47,1.08498187322297
944,20081125,1435.641,1462.973,1472.485,1412.664,1435.356,14375849.0,12291985.054,1.0852234500465388
945,20081126,1435.356,1434.146,1456.765,1421.095,1440.636,13869691.0,10867607.435,1.1043908680013956
946,20081127,1440.636,1527.793,1536.606,1454.721,1455.736,31494932.0,27466087.281,1.078705906608407
947,20081128,1455.736,1441.344,1451.943,1399.361,1411.165,19934857.0,16005512.336,1.0672481832410123
948,20081201,1411.165,1407.442,1426.415,1383.783,1424.864,15386988.0,12536108.782,1.0192589873042333
949,20081202,1424.864,1391.852,1437.37,1386.812,1419.485,19464636.0,16083009.92,1.0367214865336467
950,20081203,1419.485,1434.796,1487.329,1432.891,1486.89,30094366.0,24428012.824,0.952343012812213
951,20081204,1486.89,1510.4,1569.218,1510.4,1521.595,43611947.0,38511914.943,0.989384902380356
952,20081205,1521.595,1510.07,1539.198,1505.72,1538.468,25253933.0,21515622.69,0.9768955364348786
953,20081208,1538.468,1561.28,1603.42,1553.338,1602.749,41025706.0,35129763.795,0.9169844446148039
954,20081209,1602.749,1609.413,1609.681,1554.187,1554.506,34186118.0,29644420.675,0.886847942930105
955,20081210,1554.506,1546.993,1607.802,1538.966,1607.489,34329595.0,30433106.326,0.924195049364978
956,20081211,1607.489,1594.662,1612.33,1562.45,1567.021,27172859.0,24775498.489,0.943735947352736
957,20081212,1567.021,1551.034,1559.528,1483.77,1499.292,26635408.0,22080786.057,0.9458464255109469
958,20081215,1499.292,1524.136,1536.173,1486.267,1508.715,19513609.0,15914663.916,0.9662779977057887
959,20081216,1508.715,1492.238,1514.318,1462.697,1512.084,18215622.0,14710548.973,0.988281387024655
960,20081217,1512.084,1518.166,1532.637,1505.202,1510.349,20962281.0,17613228.988,0.9893985501675562
961,20081218,1510.349,1508.47,1554.101,1493.398,1552.748,21926881.0,19029594.623,1.0021445887440794
962,20081219,1552.748,1542.793,1577.882,1538.796,1554.114,24106302.0,21592368.497,1.0162527856899857
963,20081222,1554.114,1552.713,1554.184,1508.381,1522.438,18001027.0,15439149.671,1.005637025253658
964,20081223,1522.438,1521.6,1521.6,1451.34,1451.759,22040964.0,18021002.876,0.9918834220576143
965,20081224,1451.759,1434.588,1451.633,1419.56,1428.895,14746919.0,11806567.525,0.9923489681750968
966,20081225,1428.895,1431.182,1439.659,1401.278,1415.829,13920728.0,11278204.943,1.0249082724225307
967,20081226,1415.829,1414.918,1431.357,1405.593,1416.833,12129061.0,9671615.252,1.020911749267504
968,20081229,1416.833,1409.727,1414.36,1385.447,1407.626,12260064.0,10051559.904,1.0725660492372535
969,20081230,1407.626,1407.058,1419.892,1385.309,1390.401,14713589.0,10942087.951,1.1062770785990503
970,20081231,1390.401,1393.415,1404.752,1382.069,1384.914,13018634.0,9665432.647,1.108464565737595
971,20090105,1384.914,1411.083,1437.057,1402.049,1436.885,20985156.0,16149730.675,1.1351479731072054
972,20090106,1436.885,1436.482,1488.342,1430.702,1482.284,30216439.0,23687517.202,1.146422385204093
973,20090107,1482.284,1482.015,1495.651,1468.175,1468.456,23773359.0,18204220.05,1.1402370752585256
974,20090108,1468.456,1439.321,1440.114,1420.18,1430.087,23259443.0,17145031.365,1.111871878205749
975,20090109,1430.087,1428.237,1452.374,1428.237,1447.143,17500535.0,13351347.233,1.1550064812391643
976,20090112,1447.143,1441.632,1462.306,1433.869,1441.731,18786988.0,15252347.473,1.1206399136070981
977,20090113,1441.731,1420.132,1433.248,1412.927,1414.08,18346407.0,13317731.195,1.1192511689486069
978,20090114,1414.08,1413.442,1476.709,1413.442,1476.709,23646540.0,21228109.327,1.1040350494570133
979,20090115,1476.709,1460.608,1484.922,1452.387,1469.204,31609587.0,25247345.5,1.1261913869782383
980,20090116,1469.204,1478.073,1533.961,1478.073,1502.004,43323922.0,36749800.756,1.0993879004566816
981,20090119,1502.004,1522.137,1568.643,1517.978,1529.576,38930551.0,31146023.124,1.1704256053209097
982,20090120,1529.576,1524.822,1539.961,1508.673,1539.373,22132412.0,18527082.148,1.1735639585687085
983,20090121,1539.373,1513.19,1560.908,1510.232,1536.759,27092350.0,24903123.783,1.100093906919163
984,20090122,1536.759,1547.891,1557.797,1525.011,1547.589,22723643.0,19229196.582,1.1122610939678719
985,20090123,1547.589,1542.932,1553.606,1530.463,1538.273,22755499.0,18710895.732,1.0890523240248866
986,20090202,1538.273,1553.339,1556.597,1529.174,1541.678,16442717.0,13761100.355,1.038900636594649
987,20090203,1541.678,1542.425,1580.71,1538.199,1580.293,32066870.0,26184934.183,1.0259689600161135
988,20090204,1580.293,1588.613,1632.238,1587.559,1631.742,40219216.0,32365408.376,1.037614335789153
989,20090205,1631.742,1630.261,1677.866,1617.919,1629.466,45554653.0,38432434.232,1.0258299039092744
990,20090206,1629.466,1634.602,1691.492,1634.602,1689.002,39969032.0,33288676.424,1.0629976489433908
991,20090209,1689.002,1715.15,1735.619,1696.398,1716.505,48250444.0,41543751.915,1.0998149634306724
992,20090210,1716.505,1710.12,1726.439,1683.278,1723.548,42982108.0,36570627.798,1.069976210386704
993,20090211,1723.548,1694.046,1764.017,1682.838,1728.942,59101428.0,54713636.351,1.0490039746088962
994,20090212,1728.942,1729.663,1733.433,1661.949,1699.346,45026717.0,40427730.805,1.0748398544892597
995,20090213,1699.346,1700.577,1758.611,1688.342,1755.569,57672059.0,50919174.876,1.0793068949794202
996,20090216,1755.569,1771.624,1817.548,1768.833,1817.061,64621118.0,57880237.104,1.0756586417233402
997,20090217,1817.061,1815.57,1829.475,1762.767,1763.945,58692383.0,52388229.926,1.0882422297707874
998,20090218,1763.945,1723.86,1743.596,1672.326,1675.858,45618607.0,41265483.339,1.088548728620962
999,20090219,1675.858,1688.817,1703.1,1651.595,1675.769,35002451.0,31229409.843,1.1107572998096167
1000,20090220,1675.769,1673.975,1696.098,1651.402,1695.255,32182627.0,28858260.567,1.1222795048932912
1001,20090223,1695.255,1680.824,1740.781,1654.893,1733.424,43389989.0,39650077.341,1.1163025704747276
1002,20090224,1733.424,1703.48,1721.361,1635.145,1640.568,48648060.0,45513623.888,1.1367394641625896
1003,20090225,1640.568,1661.746,1681.483,1596.61,1662.263,42926334.0,40475387.96,1.1306220672386023
1004,20090226,1662.263,1651.765,1688.224,1593.225,1605.611,43721213.0,41793792.177,1.0654017920061691
1005,20090227,1605.611,1592.386,1621.107,1580.403,1592.01,35963538.0,31273926.427,0.9698990098558413
1006,20090302,1592.01,1586.56,1605.537,1553.691,1592.612,24298957.0,22770264.498,0.9587755275511656
1007,20090303,1592.612,1552.856,1583.248,1544.619,1563.97,24521155.0,21911727.625,0.9623170760569453
1008,20090304,1563.97,1568.716,1677.844,1568.716,1671.569,50759727.0,44138078.602,1.004076100822485
1009,20090305,1671.569,1691.246,1718.574,1658.052,1694.648,64211053.0,57894986.997,0.9484375572959385
1010,20090306,1694.648,1659.574,1700.852,1656.605,1676.79,36670057.0,35306815.437,0.9639623269120561
1011,20090309,1676.79,1689.123,1716.355,1619.793,1620.129,39413377.0,35502748.982,0.972173585814574
1012,20090310,1620.129,1601.654,1649.134,1594.471,1648.151,24170511.0,22428953.695,0.9569672660623572
1013,20090311,1648.151,1685.144,1687.624,1629.299,1634.077,29196944.0,29164582.905,0.9669607528691122
1014,20090312,1634.077,1623.61,1630.5,1590.236,1628.336,21349867.0,20415737.484,0.9611932874934082
1015,20090313,1628.336,1640.526,1656.555,1622.508,1626.018,21930750.0,22031352.513,1.0111594201947214
1016,20090316,1626.018,1619.764,1663.004,1604.092,1656.184,21801172.0,21142907.659,1.0185654646498332
1017,20090317,1656.184,1656.007,1710.53,1651.692,1705.512,38270556.0,36994319.719,1.0029365601345175
1018,20090318,1705.512,1714.993,1727.508,1701.365,1702.296,38995488.0,37224743.982,1.0140979147391334
1019,20090319,1702.296,1706.308,1736.694,1697.373,1733.8,37310617.0,35991349.633,0.9208759737161056
1020,20090320,1733.8,1737.534,1744.615,1705.956,1726.211,42913777.0,40910879.455,0.8572522224990191
1021,20090323,1726.211,1728.656,1773.92,1723.278,1767.049,42670979.0,44908387.171,0.8258745384821573
1022,20090324,1767.049,1802.162,1807.412,1768.635,1776.117,46013976.0,44867659.045,0.8621561693498858
1023,20090325,1776.117,1764.031,1793.916,1746.67,1747.419,39095568.0,39070772.473,0.8924537652485487
1024,20090326,1747.419,1755.869,1812.213,1744.148,1811.873,51621531.0,48737275.984,0.8814465465292134
1025,20090327,1811.873,1827.985,1840.144,1812.627,1825.631,60774371.0,53768755.842,0.8972050443415172
1026,20090330,1825.631,1829.106,1836.098,1807.93,1817.407,40257216.0,38128632.788,0.8363239254795491
1027,20090331,1817.407,1783.724,1839.068,1772.266,1830.28,38860536.0,41158235.861,0.8913373083204439
1028,20090401,1830.28,1839.408,1865.479,1833.845,1852.019,50101501.0,48837830.018,0.9149309569365922
1029,20090402,1852.019,1859.877,1899.234,1859.562,1878.396,59334143.0,56507876.885,0.9004620186600252
1030,20090403,1878.396,1898.695,1920.77,1877.467,1892.727,57205050.0,52009484.088,0.9494261859135946
1031,20090407,1892.727,1892.668,1915.604,1869.484,1894.124,39216362.0,37247496.808,0.9543217654126277
1032,20090408,1894.124,1883.139,1892.407,1816.117,1816.333,44829041.0,43049636.058,0.9724017384333665
1033,20090409,1816.333,1817.203,1847.988,1803.064,1847.165,31921132.0,32072748.336,0.9816129799942777
1034,20090410,1847.165,1867.498,1895.565,1858.441,1895.159,43691649.0,46094132.973,0.9663542166026697
1035,20090413,1895.159,1915.431,1952.04,1911.801,1939.558,60081527.0,62706109.48,0.9717312202903403
1036,20090414,1939.558,1935.995,1955.891,1928.027,1949.022,41127308.0,45158524.934,0.982283248710194
1037,20090415,1949.022,1938.773,1950.766,1905.101,1943.35,45419024.0,46320597.14,0.9410169265754806
1038,20090416,1943.35,1945.124,1958.748,1907.433,1943.214,45935586.0,43927919.487,0.9216738145034249
1039,20090417,1943.214,1933.504,1951.664,1908.081,1920.309,36943114.0,38191863.919,0.9222154312681972
1040,20090420,1920.309,1915.995,1958.332,1913.799,1956.777,36088905.0,36760707.229,0.9253529455169871
1041,20090421,1956.777,1926.472,1945.929,1903.865,1930.572,41172496.0,41599714.017,0.9048871512731207
1042,20090422,1930.572,1941.168,1967.267,1867.42,1874.751,52283536.0,50001543.544,0.8954252638638955
1043,20090423,1874.751,1859.123,1882.711,1850.25,1876.424,32601479.0,29661374.596,0.9368978830502934
1044,20090424,1876.424,1886.154,1888.095,1857.779,1860.748,28122082.0,28083225.883,0.9041548236728886
1045,20090427,1860.748,1858.864,1866.137,1815.816,1827.471,31129341.0,29107054.069,0.8703106563947154
1046,20090428,1827.471,1810.239,1837.482,1805.776,1826.136,25549866.0,25601702.838,0.9027777002525852
1047,20090429,1826.136,1827.002,1910.452,1822.928,1901.068,38703263.0,39136378.291,0.9398096705311545
1048,20090430,1901.068,1903.233,1910.033,1884.528,1895.7,36316856.0,38240469.662,0.8778282626441145
1049,20090504,1895.7,1903.083,1959.815,1900.036,1957.94,47087603.0,46346162.617,0.8698707386059892
1050,20090505,1957.94,1971.743,1986.594,1952.092,1960.98,42412005.0,40988203.953,0.884441357243873
1051,20090506,1960.98,1960.885,1989.094,1951.757,1980.2,44389521.0,43451605.757,0.9117604747362602
1052,20090507,1980.2,1992.349,2015.902,1971.039,1991.167,51996802.0,50623683.403,0.8944268057595686
1053,20090508,1991.167,1982.553,2027.918,1973.474,2022.953,46700700.0,47141056.003,0.9040243982202156
1054,20090511,2022.953,2040.184,2086.538,2000.532,2000.775,59709601.0,62048063.93,0.9239335308337386
1055,20090512,2000.775,1985.389,2037.291,1980.09,2035.976,39006261.0,36559072.177,1.0241891019946419
1056,20090513,2035.976,2037.798,2059.174,2019.124,2053.802,48521109.0,52326138.284,1.0342734767693083
1057,20090514,2053.802,2025.542,2033.929,2002.537,2021.56,34955309.0,36988445.327,1.0017689003586767
1058,20090515,2021.56,2028.727,2039.375,2010.142,2022.301,23453653.0,25535220.205,0.9855354824991132
1059,20090518,2022.301,2011.231,2030.497,1985.682,2029.06,33345920.0,36477721.809,0.9651136764655801
1060,20090519,2029.06,2051.573,2059.147,2038.277,2050.046,40869765.0,44876727.621,0.9611230395515387
1061,20090520,2050.046,2051.669,2053.336,2018.904,2019.41,35480795.0,38787610.333,0.967893291147012
1062,20090521,2019.41,2004.769,2016.305,1963.357,1972.468,38030313.0,40211446.538,0.953932870991931
1063,20090522,1972.468,1959.309,1980.676,1951.745,1967.661,23634838.0,25109309.1,0.938792356985422
1064,20090525,1967.661,1930.843,1978.942,1927.033,1970.98,27749361.0,29517914.811,0.9357842115502493
1065,20090526,1970.98,1976.612,1978.651,1945.021,1945.496,23703008.0,27048644.7,0.8590526563831515
1066,20090527,1945.496,1954.669,2000.378,1949.873,1991.285,32485704.0,33229428.871,0.9810726723212788
1067,20090601,1991.285,2021.728,2082.881,2021.728,2076.877,57326142.0,64456964.501,0.8699342785101356
1068,20090602,2076.877,2091.72,2101.838,2069.501,2074.757,50817358.0,56016027.014,0.9608598404113056
1069,20090603,2074.757,2075.932,2150.133,2075.932,2149.577,53337541.0,57374933.518,0.9139974512963587
1070,20090604,2149.577,2138.627,2182.67,2131.423,2174.015,62507756.0,69155126.771,1.002902194979331
1071,20090605,2174.015,2183.039,2191.188,2159.775,2160.416,44855357.0,48864320.251,1.0134783286077376
1072,20090608,2160.416,2161.102,2214.427,2143.415,2186.474,47140019.0,47713924.572,0.9883135750878083
1073,20090609,2186.474,2186.126,2198.388,2145.164,2197.145,44567885.0,45753441.976,1.0344556228333133
1074,20090610,2197.145,2201.835,2224.633,2197.278,2212.191,46412005.0,50539591.169,1.05154912245463
1075,20090611,2212.191,2207.197,2227.655,2189.215,2196.726,37014473.0,40482167.073,1.0225151730095137
1076,20090612,2196.726,2192.104,2212.655,2138.637,2156.534,35187731.0,37178258.89,1.0067097783093342
1077,20090615,2156.534,2164.453,2219.492,2150.548,2217.38,37723055.0,42457204.903,1.017057358948208
1078,20090616,2217.38,2193.352,2228.358,2186.544,2207.622,32881279.0,38893471.966,1.0293302338800456
1079,20090617,2207.622,2203.542,2242.395,2173.774,2236.076,31343182.0,36353507.41,1.014355730237917
1080,20090618,2236.076,2238.963,2289.406,2237.24,2283.532,44315445.0,50109355.121,1.0191703754671937
1081,20090619,2283.532,2287.038,2316.368,2281.014,2309.224,46699396.0,48324730.994,1.0240511457516879
1082,20090622,2309.224,2334.951,2351.404,2313.964,2320.75,46741452.0,50517746.997,0.9899147534522021
1083,20090623,2320.75,2283.805,2374.616,2279.117,2331.505,55655927.0,57710928.346,0.9774199844889564
1084,20090624,2331.505,2325.068,2340.791,2301.934,2336.08,49275206.0,53129292.667,0.9818240162878435
1085,20090625,2336.08,2337.168,2356.566,2324.959,2335.923,35044939.0,41187901.658,0.9597964311248504
1086,20090626,2335.923,2341.701,2354.157,2329.141,2344.398,29498288.0,33375145.787,0.939640953150966
1087,20090629,2344.398,2347.893,2392.0,2341.775,2391.07,34522278.0,40162064.953,0.8805866258636801
1088,20090630,2391.07,2400.2,2404.186,2377.122,2380.9,40176280.0,50128699.958,0.9120071090464092
1089,20090701,2380.9,2369.513,2444.097,2367.339,2440.897,42368225.0,50547012.864,0.9008036704554394
1090,20090702,2440.897,2448.043,2491.281,2447.94,2481.071,50831774.0,63260538.096,0.9190563976100696
1091,20090703,2481.071,2459.887,2509.223,2454.919,2508.282,43199209.0,54946024.714,0.9379264307368591
1092,20090706,2508.282,2511.17,2556.872,2511.17,2549.49,58970811.0,74412460.256,0.9492827152772687
1093,20090707,2549.49,2546.053,2562.2,2507.719,2516.989,57102005.0,67460152.792,0.95230439710119
1094,20090708,2516.989,2487.674,2519.539,2432.418,2502.154,52535214.0,64208227.714,0.9511320731476518
1095,20090709,2502.154,2495.701,2532.563,2480.177,2531.981,43084786.0,56295247.282,0.985472166543631
1096,20090710,2531.981,2533.425,2543.677,2504.655,2519.075,39991938.0,51989171.469,1.0029606838583156
1097,20090713,2519.075,2500.645,2507.211,2466.402,2467.485,40230712.0,50463625.927,0.9828526039660681
1098,20090714,2467.485,2478.115,2549.003,2478.115,2548.769,43916394.0,55808115.892,0.9987293989887585
1099,20090715,2548.769,2559.073,2581.56,2558.306,2576.776,52339528.0,64820565.559,1.0202359469542053
1100,20090716,2576.776,2598.646,2630.962,2575.389,2598.074,53979182.0,68615597.791,0.9765027342192161
1101,20090717,2598.074,2598.961,2617.712,2579.582,2604.354,44109795.0,56347314.82,0.9713791427672902
1102,20090720,2604.354,2615.297,2658.63,2597.245,2652.026,55726152.0,71963713.454,1.0139109147959928
1103,20090721,2652.026,2664.962,2685.427,2618.357,2622.712,54102023.0,72481201.425,1.0147719960581387
1104,20090722,2622.712,2622.284,2678.188,2621.738,2677.151,49337589.0,68925617.082,1.017076130854191
1105,20090723,2677.151,2681.396,2720.632,2662.143,2717.23,50498694.0,65066744.531,0.9884503300225598
1106,20090724,2717.23,2733.286,2752.569,2684.921,2743.025,57934237.0,75251059.044,0.9898885519099307
1107,20090727,2743.025,2753.683,2805.762,2752.17,2805.039,61151099.0,79747826.951,0.9846682280018992
1108,20090728,2805.039,2803.643,2807.707,2767.018,2799.312,56407274.0,73660782.316,1.0086061855755384
1109,20090729,2799.312,2788.67,2829.802,2583.073,2671.593,73214599.0,94024036.147,0.9872679812195129
1110,20090730,2671.593,2702.463,2771.355,2662.87,2754.189,63312274.0,78730049.175,0.9932925480490855
1111,20090731,2754.189,2782.867,2818.546,2746.323,2816.886,56765799.0,73847242.249,1.00251988722611
1112,20090803,2816.886,2832.816,2840.159,2794.448,2837.737,50234751.0,69465814.988,0.9998221437773598
1113,20090804,2837.737,2849.411,2849.411,2763.015,2810.259,53554468.0,72405905.656,0.9950050692696166
1114,20090805,2810.259,2805.423,2805.807,2734.384,2761.957,57404986.0,75681501.213,1.0010197872531532
1115,20090806,2761.957,2737.523,2755.597,2654.861,2698.255,45879623.0,66247665.244,0.9735735364414597
1116,20090807,2698.255,2694.952,2718.884,2621.11,2634.488,39044706.0,54578484.484,0.9266285598946262
1117,20090810,2634.488,2658.581,2673.02,2572.504,2611.993,35160497.0,47226776.345,0.8760202912864798
1118,20090811,2611.993,2622.943,2627.73,2582.152,2614.85,24135280.0,33064917.084,0.8003585933504094
1119,20090812,2614.85,2608.048,2610.672,2489.932,2493.481,38266113.0,50623818.036,0.7995904083107437
1120,20090813,2493.481,2493.233,2535.366,2449.383,2528.644,38164959.0,48819381.461,0.7510164932740278
1121,20090814,2528.644,2520.863,2532.413,2445.308,2463.523,36173123.0,47112264.56,0.8042830202139726
1122,20090817,2463.523,2418.317,2453.709,2327.281,2331.718,39833624.0,49862340.357,0.838087248688419
1123,20090818,2331.718,2313.159,2354.876,2278.346,2342.809,33019509.0,41272180.679,0.8499279122302639
1124,20090819,2342.809,2348.973,2355.442,2206.597,2230.719,34285055.0,41016080.145,0.9064980291429094
1125,20090820,2230.719,2240.096,2334.365,2240.096,2333.486,33147630.0,42261436.196,0.8953461034965247
1126,20090821,2333.486,2326.669,2392.035,2309.538,2367.567,36309228.0,44089188.124,0.9211200118883616
1127,20090824,2367.567,2384.338,2388.073,2342.869,2368.052,30612142.0,38863917.156,0.9482661894693727
1128,20090825,2368.052,2355.197,2355.197,2193.995,2259.55,39112583.0,49217873.894,0.9489064155336546
1129,20090826,2259.55,2239.663,2317.675,2225.813,2292.488,30669727.0,39227474.818,0.9204497618648169
1130,20090827,2292.488,2277.377,2316.238,2247.478,2276.012,31730819.0,37751701.888,0.9262223874348368
1131,20090828,2276.012,2273.654,2287.526,2177.923,2193.518,38396801.0,45431591.422,0.9504677324492263
1132,20090831,2193.518,2163.013,2163.013,2043.361,2046.589,36413592.0,41975384.43,0.9408426265742287
1133,20090901,2046.589,2033.44,2115.826,2033.44,2076.684,30525899.0,35086811.656,0.9433598245141299
1134,20090902,2076.684,2062.884,2130.992,2053.596,2123.505,26974638.0,32213772.974,0.9494840723320843
1135,20090903,2123.505,2127.212,2237.329,2119.46,2230.517,39655072.0,47323045.79,0.9521833951444174
1136,20090904,2230.517,2232.023,2262.542,2218.199,2237.492,33607521.0,39816314.508,0.9383506753198749
1137,20090907,2237.492,2254.752,2293.124,2237.861,2253.805,32058148.0,39172736.073,0.9770789350856173
1138,20090908,2253.805,2240.824,2295.352,2211.435,2294.886,31528261.0,37516917.425,0.9414875672597662
1139,20090909,2294.886,2307.686,2322.865,2271.897,2305.0,32930988.0,41579965.888,0.9342597320709702
1140,20090910,2305.0,2295.798,2311.363,2272.85,2284.071,23698047.0,27906020.333,0.9053911464006501
1141,20090911,2284.071,2279.317,2364.749,2279.317,2356.98,34236824.0,40570257.32,0.8400860002341497
1142,20090914,2356.98,2361.991,2388.282,2351.424,2384.622,30843071.0,38449543.925,0.84698532988672
1143,20090915,2384.622,2387.403,2405.599,2359.196,2385.33,30514948.0,38396703.565,0.8236946579677782
1144,20090916,2385.33,2373.772,2380.094,2312.563,2336.615,31516071.0,39365377.66,0.8163492037124387
1145,20090917,2336.615,2354.919,2389.336,2354.919,2383.033,33435997.0,39963617.915,0.8082191877742262
1146,20090918,2383.033,2386.077,2389.743,2279.079,2296.319,38456776.0,44447569.409,0.7991430070424808
1147,20090921,2296.319,2271.084,2292.719,2216.364,2290.256,27336523.0,33187107.051,0.831116821085961
1148,20090922,2290.256,2280.21,2307.727,2232.106,2233.08,26704414.0,32426239.913,0.8263430073491498
1149,20090923,2233.08,2236.302,2258.251,2188.265,2199.085,24393835.0,28853854.049,0.8264316103555599
1150,20090924,2199.085,2187.612,2262.278,2166.235,2234.705,27458705.0,32889588.747,0.838382261989145
1151,20090925,2234.705,2217.045,2244.04,2195.941,2226.003,20140827.0,24028703.505,0.8553025788909956
1152,20090928,2226.003,2230.924,2242.334,2153.09,2162.153,17055721.0,19864815.075,0.8406653748549102
1153,20090929,2162.153,2165.952,2194.136,2144.603,2177.434,19869941.0,22492416.637,0.7853015425597922
1154,20090930,2177.434,2192.917,2216.054,2182.484,2198.407,19086101.0,21688890.641,0.8703883687777001
1155,20091009,2198.407,2251.817,2309.719,2246.279,2308.682,24300822.0,29862083.22,0.8888363804675752
1156,20091012,2308.682,2322.769,2335.265,2293.061,2293.822,24605274.0,29669188.818,0.8891572334189837
1157,20091013,2293.822,2288.139,2334.076,2285.896,2331.643,19830698.0,24174276.296,0.8906773076981014
1158,20091014,2331.643,2339.566,2389.794,2334.338,2352.241,32046336.0,39891009.403,0.8860809743715281
1159,20091015,2352.241,2379.331,2402.35,2355.347,2363.598,22071257.0,28205236.517,0.8961224763526472
1160,20091016,2363.598,2371.234,2384.41,2320.758,2358.968,21036149.0,26220194.782,0.8831104019844558
1161,20091019,2358.968,2354.296,2415.201,2344.395,2413.013,27398680.0,35682098.929,0.9082520597857311
1162,20091020,2413.013,2435.527,2459.855,2430.345,2455.184,35703031.0,44697748.904,0.9284623825563152
1163,20091021,2455.184,2454.211,2483.162,2439.634,2450.456,32454097.0,41114109.562,0.8960226622816592
1164,20091022,2450.456,2446.164,2458.511,2426.546,2428.972,21662269.0,29016753.039,0.9061570443506648
1165,20091023,2428.972,2435.18,2498.613,2435.18,2481.542,33660701.0,41442812.801,0.892018330442486
1166,20091026,2481.542,2488.605,2499.158,2465.5,2484.524,24174166.0,31893338.164,0.9119011142844404
1167,20091027,2484.524,2463.245,2467.644,2412.5,2413.216,28510015.0,35843889.796,0.9121640618993094
1168,20091028,2413.216,2406.405,2424.815,2359.032,2409.318,22919790.0,29665669.059,0.9182558799968694
1169,20091029,2409.318,2359.878,2378.961,2341.919,2349.015,22491185.0,28676982.631,0.9489336693036494
1170,20091030,2349.015,2394.059,2413.781,2371.308,2376.032,21828075.0,27304720.282,0.9365949793518197
1171,20091102,2376.032,2319.701,2466.079,2313.786,2461.621,31669839.0,39385623.393,0.9788616725221451
1172,20091103,2461.621,2467.017,2500.546,2461.485,2487.726,26894795.0,35767442.648,0.9355450179424849
1173,20091104,2487.726,2491.56,2519.942,2470.364,2502.454,29621614.0,36667236.819,0.841273893478427
1174,20091105,2502.454,2504.657,2517.193,2485.925,2505.14,28854284.0,31626688.799,0.8291582688367711
1175,20091106,2505.14,2528.463,2536.555,2507.795,2512.416,31962399.0,37646944.124,0.778195949624422
1176,20091109,2512.416,2515.837,2520.215,2485.643,2518.985,27862463.0,34376682.932,0.7270412350729245
1177,20091110,2518.985,2537.051,2549.639,2519.203,2520.571,31043417.0,37487066.255,0.7190172847596248
1178,20091111,2520.571,2518.73,2526.39,2494.17,2511.676,27297698.0,34802938.121,0.7092992977492454
1179,20091112,2511.676,2521.354,2536.92,2499.709,2508.503,29073556.0,35310948.052,0.6814978207146751
1180,20091113,2508.503,2504.144,2525.005,2471.881,2523.989,34842825.0,41352126.71,0.6901020064293828
1181,20091116,2523.989,2540.489,2602.336,2540.489,2601.507,47641486.0,57769592.077,0.690161565004292
1182,20091117,2601.507,2614.119,2627.925,2601.484,2605.813,38215485.0,46358582.33,0.7545390627478632
1183,20091118,2605.813,2610.423,2624.256,2595.569,2605.836,33053506.0,39375191.532,0.7681838954019566
1184,20091119,2605.836,2612.299,2626.232,2581.913,2602.845,34696649.0,42589885.14,0.7814319313311096
1185,20091120,2602.845,2592.86,2604.692,2561.753,2583.012,34037207.0,44567612.978,0.8040948388364386
1186,20091123,2583.012,2586.834,2594.946,2569.273,2594.039,31381160.0,43405014.856,0.8126900012607243
1187,20091124,2594.039,2605.572,2615.246,2516.73,2523.284,52455408.0,67538994.613,0.8022146297502699
1188,20091125,2523.284,2522.629,2567.005,2487.965,2566.214,46490478.0,57366240.733,0.7458758365218585
1189,20091126,2566.214,2567.812,2573.897,2451.509,2459.202,51071107.0,64774168.22,0.6660894547802282
